timestamp,attack_present,attack_tactic,network_only_score,provenance_only_score,late_fusion_score
1701580380.0,False,normal,0.001954327159918549,0.0005077935805808397,0.0003464568380851753
1701580440.0,False,normal,2.8415544918978387e-05,0.0005077935805808397,1.284160555919901e-05
1701580500.0,False,normal,1.1091150720555832e-05,0.0005077935805808397,8.086419932092707e-06
1701580560.0,False,normal,0.0009220280021186062,0.0005077935805808397,0.019667812405864814
1701580620.0,False,normal,7.662155191885708e-06,0.0008428201326724821,9.217015989066216e-06
1701580680.0,False,normal,3.517701616446525e-05,0.0005077935805808397,2.0606980389014687e-05
1701580740.0,False,normal,7.384997534149069e-06,0.0005077935805808397,1.2462363155775163e-05
1701580800.0,False,normal,6.0885935347835315e-05,0.0005077935805808397,6.486108311973164e-05
1701580860.0,False,normal,6.59524077213835e-06,2.9685406532470374e-05,9.625650893083747e-06
1701580920.0,False,normal,9.265960897359164e-06,2.085358062744043e-05,8.554290261148507e-06
1701580980.0,False,normal,1.5155496251037094e-05,0.0005077935805808397,1.7205825063035642e-05
1701581040.0,False,normal,1.1253109073307278e-05,0.0005077935805808397,1.284596036240277e-05
1701581100.0,False,normal,1.2150076720083505e-05,0.0005077935805808397,1.3570636745029157e-05
1701581160.0,False,normal,0.38267025363540214,0.0005077935805808397,0.003667457018360263
1701581220.0,False,normal,1.2555683020707395e-05,2.0884961337810493e-05,1.0751468533589465e-05
1701581280.0,False,normal,2.6860550183574454e-05,0.0005077935805808397,2.865355381065045e-05
1701581340.0,False,normal,1.2014117208867905e-05,0.0005077935805808397,7.866222441095234e-06
1701581400.0,False,normal,0.0029354313077916633,0.3074274047225576,0.0066061987736315084
1701581460.0,False,normal,6.3135940652239e-06,0.3074274047225576,7.2461885501393525e-06
1701581520.0,False,normal,2.8846220900628814e-05,2.085358062744043e-05,2.8650017990515634e-05
1701581580.0,False,normal,0.0007372812708829245,0.3074274047225576,0.0002673615740903936
1701581640.0,False,normal,6.434854800723215e-06,0.3074274047225576,6.708782701268499e-06
1701581700.0,True,discovery,7.67035166910042e-06,0.003024771835545019,1.1403053389065557e-05
1701581760.0,True,discovery,0.8600484755925674,0.0009076709543987719,0.11100559746411492
1701581820.0,True,discovery,0.00012573465622476467,2.0884961337810493e-05,4.458521877517063e-05
1701581880.0,False,normal,0.00047168696895586614,0.0005077935805808397,0.05206979406415022
1701581940.0,False,normal,1.9663886151860104e-05,0.0005077935805808397,1.2928644068616683e-05
1701582000.0,False,normal,4.101425711280698e-05,0.0005077935805808397,2.8569652954532366e-05
1701582060.0,False,normal,8.122950316675786e-06,0.0005077935805808397,7.10550143830226e-06
1701582120.0,False,normal,1.8247885612270364e-05,2.0884961337810493e-05,1.054504868350316e-05
1701582180.0,False,normal,1.2799424553506848e-05,0.0005077935805808397,8.632797079284074e-06
1701582240.0,False,normal,1.0966149650329085e-05,0.0005077935805808397,8.157654214221216e-06
1701582300.0,False,normal,8.178911878057254e-06,0.0005077935805808397,6.938574383057672e-06
1701582360.0,False,normal,1.0485833724273752e-05,0.0005077935805808397,2.8629067081930447e-05
1701582420.0,False,normal,1.794090272508885e-05,2.0884961337810493e-05,1.0737549648922669e-05
1701582480.0,False,normal,1.6189817458411644e-05,0.0005077935805808397,2.0438207564518907e-05
1701582540.0,False,normal,6.032227942188904e-05,0.0005077935805808397,2.6081699765657478e-05
1701582600.0,False,normal,8.504246616500672e-05,0.0005077935805808397,0.008667166077778706
1701582660.0,False,normal,8.014563348197383e-05,2.9685406532470374e-05,0.0002895178858894565
1701582720.0,False,normal,5.514053371835787e-06,2.085358062744043e-05,6.329002663940114e-06
1701582780.0,False,normal,1.7462695045823626e-05,0.0005077935805808397,1.2207460943801645e-05
1701582840.0,False,normal,4.9665815838852075e-05,0.0005077935805808397,3.230381356448728e-05
1701582900.0,False,normal,1.0788168360687219e-05,0.0005077935805808397,8.15782546085353e-06
1701582960.0,False,normal,3.29125066155109e-05,0.0005077935805808397,4.270041444746168e-05
1701583020.0,False,normal,2.2287479087432373e-05,2.0884961337810493e-05,3.4963075615323245e-05
1701583080.0,False,normal,9.663149730491027e-06,0.0005077935805808397,9.131339450441132e-06
1701583140.0,False,normal,1.5637524673454696e-05,0.0005077935805808397,9.185979492772324e-06
1701583200.0,False,normal,2.4089925475660045e-05,0.0005077935805808397,1.5170470066118856e-05
1701583260.0,False,normal,1.5472348588883233e-05,0.0005077935805808397,1.5048308837455136e-05
1701583320.0,False,normal,0.0015085424558026921,2.0884961337810493e-05,0.12923785499119253
1701583380.0,False,normal,1.1458276690560821e-05,0.0005077935805808397,9.805183087357536e-06
1701583440.0,False,normal,1.862398775026464e-05,0.0005077935805808397,1.697151196814226e-05
1701583500.0,False,normal,0.0010244559981042428,0.0005077935805808397,0.0016913245460343825
1701583560.0,False,normal,9.300497507367962e-06,2.9685406532470374e-05,1.4696294725204421e-05
1701583620.0,False,normal,1.4916479199032554e-05,0.005628597873298977,1.4978583834859145e-05
1701583680.0,False,normal,0.00032774043526552705,0.0005077935805808397,0.0003600895643017276
1701583740.0,False,normal,0.0007329638914304161,0.0005077935805808397,0.0005604966769935242
1701583800.0,False,normal,0.01730292980197993,0.0005077935805808397,0.001312261787169579
1701583860.0,False,normal,8.02478555613505e-06,0.0005077935805808397,9.356652972166561e-06
1701583920.0,False,normal,1.9950401738020475e-05,2.0884961337810493e-05,1.52805412995818e-05
1701583980.0,False,normal,8.657836981700885e-06,0.0005077935805808397,8.928591134978366e-06
1701584040.0,False,normal,0.005952641625512158,0.0005077935805808397,0.27255559915848243
1701584100.0,False,normal,1.2717148151349616e-05,0.0005077935805808397,9.43256805121939e-06
1701584160.0,False,normal,9.776685343595313e-06,0.0005077935805808397,9.629627275846309e-06
1701584220.0,False,normal,1.0893105938530413e-05,0.0008428201326724821,1.3108852795252256e-05
1701584280.0,False,normal,3.003739222378719e-05,0.0005077935805808397,2.507042791261949e-05
1701584340.0,False,normal,1.2368418423556477e-05,0.0005077935805808397,1.6509508095450998e-05
1701584400.0,False,normal,2.0524623656847165e-05,0.0005077935805808397,1.6676470898898797e-05
1701584460.0,False,normal,2.2387859401884212e-05,2.9685406532470374e-05,6.92226331308836e-05
1701584520.0,False,normal,0.0007167811867513981,2.085358062744043e-05,0.0004684826289033488
1701584580.0,False,normal,1.486351195280691e-05,0.3074274047225576,1.0802936666470637e-05
1701584640.0,False,normal,2.0888143757539856e-05,0.0005077935805808397,9.820148717723448e-06
1701584700.0,False,normal,1.1297405811107093e-05,0.0005077935805808397,1.215491545383647e-05
1701584760.0,True,discovery,9.15815716161286e-05,0.003024771835545019,7.147639027677725e-05
1701584820.0,True,discovery,3.741126973520501e-05,2.0884961337810493e-05,2.5818240067294066e-05
1701584880.0,False,normal,0.000344904970155989,0.0005077935805808397,0.00016743353548626528
1701584940.0,False,normal,1.5645291315774363e-05,0.0005077935805808397,1.2251233033044553e-05
1701585000.0,False,normal,2.3527353031620545e-05,0.0005077935805808397,1.8434310625049845e-05
1701585060.0,False,normal,1.0682272211462757e-05,0.0005077935805808397,8.215730072693022e-06
1701585120.0,False,normal,1.9137596041746524e-05,2.0884961337810493e-05,2.965407253252495e-05
1701585180.0,False,normal,2.5627980430918242e-05,0.0005077935805808397,1.3247760749421009e-05
1701585240.0,False,normal,1.2971806618499836e-05,0.0005077935805808397,1.3756583627331493e-05
1701585300.0,False,normal,1.7883732869185597e-05,0.0005077935805808397,1.3929711264929773e-05
1701585360.0,False,normal,2.9014905807129763e-05,2.9685406532470374e-05,4.916067225106737e-05
1701585420.0,False,normal,1.0175131102847091e-05,2.085358062744043e-05,1.0391321798469537e-05
1701585480.0,False,normal,1.6076344938759833e-05,0.0005077935805808397,1.8129213760045447e-05
1701585540.0,False,normal,1.0907949826723e-05,0.0005077935805808397,1.1884670889616856e-05
1701585600.0,False,normal,2.1330046260096388e-05,0.0005077935805808397,1.4796570416100756e-05
1701585660.0,False,normal,1.369617557456414e-05,0.0005077935805808397,9.37466581089774e-06
1701585720.0,False,normal,0.0008254173527415186,2.0884961337810493e-05,0.0146586905918983
1701585780.0,False,normal,9.360242252789225e-06,0.0005077935805808397,1.5473125975417908e-05
1701585840.0,False,normal,0.00013568012125904865,0.0005077935805808397,0.03007654171954684
1701585900.0,False,normal,1.0438412850900558e-05,0.0005077935805808397,1.0136380389408571e-05
1701585960.0,False,normal,2.375268022685399e-05,0.0005077935805808397,1.852669885991245e-05
1701586020.0,False,normal,9.776640875826977e-06,2.0884961337810493e-05,1.3849441318819148e-05
1701586080.0,False,normal,6.671512849726281e-06,0.0005077935805808397,8.66103082555942e-06
1701586140.0,False,normal,6.62159749455548e-06,0.0005077935805808397,9.145141976114374e-06
1701586200.0,False,normal,3.233979778664814e-05,0.0005077935805808397,4.334541979885306e-05
1701586260.0,False,normal,0.001624520942025172,2.9685406532470374e-05,0.005330927312980225
1701586320.0,False,normal,2.681747533368619e-05,2.085358062744043e-05,2.558251802284507e-05
1701586380.0,False,normal,1.3033913727487077e-05,0.0005077935805808397,9.524283663730087e-06
1701586440.0,False,normal,7.443878858384404e-06,0.0005077935805808397,9.571481727111176e-06
1701586500.0,False,normal,0.0006590603426565889,0.0005077935805808397,0.0010888854217646128
1701586560.0,False,normal,0.0016607106673944714,0.0005077935805808397,0.002456665063812526
1701586620.0,False,normal,1.4495284625963195e-05,2.0884961337810493e-05,1.1477066800175489e-05
1701586680.0,False,normal,9.928807319823018e-06,0.0005077935805808397,7.729632362634063e-06
1701586740.0,False,normal,7.443870615902444e-06,0.0005077935805808397,8.934081164132586e-06
1701586800.0,False,normal,7.085376650892136e-06,0.0005077935805808397,8.709096971220747e-06
1701586860.0,False,normal,0.001200835319036636,0.0005077935805808397,5.8918964078552613e-05
1701586920.0,False,normal,1.3164168499908685e-05,1.249473807216906e-05,1.0898389483004538e-05
1701586980.0,False,normal,8.882214805884621e-06,0.0005077935805808397,9.344412329512004e-06
1701587040.0,False,normal,8.447158594158768e-06,0.0005077935805808397,7.5567054795728205e-06
1701587100.0,False,normal,7.888205243117313e-05,0.0005077935805808397,3.3356015940322024e-05
1701587160.0,False,normal,0.9755475671279793,0.0005077935805808397,0.9976119305595187
1701587220.0,False,normal,1.6080533698930815e-05,2.085358062744043e-05,1.468911224785973e-05
1701587280.0,False,normal,6.5952598004077355e-06,0.0005077935805808397,9.042811000276332e-06
1701587340.0,False,normal,3.503809871663642e-05,0.0005077935805808397,1.961735984976256e-05
1701587400.0,False,normal,9.708831261683205e-06,0.00017383342116793877,1.407749295624398e-05
1701587460.0,False,normal,7.696603071348982e-06,0.0005077935805808397,9.558695717641177e-06
1701587520.0,False,normal,1.5462049924607002e-05,2.085358062744043e-05,1.571153675662645e-05
1701587580.0,False,normal,2.9392765519430173e-05,9.101735960146162e-05,1.753193183594344e-05
1701587640.0,False,normal,7.742320123906082e-06,0.005629148886888319,8.690349215865574e-06
1701587700.0,False,normal,1.2109041157918594e-05,0.3074274047225576,1.4556246507786683e-05
1701587760.0,False,normal,8.786922292182354e-06,0.9999068448295665,0.00039301893842106104
1701587820.0,False,normal,2.632557970680773e-05,1.113389467561958e-05,5.469132141289599e-05
1701587880.0,False,normal,2.9894017709680038e-05,0.3074274047225576,1.3360799425837245e-05
1701587940.0,False,normal,6.745378286552552e-05,0.0005077935805808397,7.738559512712768e-05
1701588000.0,False,normal,4.998839520464425e-05,0.3074274047225576,3.9875433370406306e-05
1701588060.0,False,normal,6.62079814787796e-06,0.0005077935805808397,1.1712639827396254e-05
1701588120.0,False,normal,1.032887968279575e-05,2.085358062744043e-05,1.0970646528253694e-05
1701588180.0,False,normal,5.5140502480222865e-06,0.0005077935805808397,8.002785968776728e-06
1701588240.0,True,discovery,5.300164260026374e-05,4.4991444165506475e-05,6.305894923420219e-05
1701588300.0,True,discovery,0.0005633831425467254,0.3074274047225576,0.0003120164263814689
1701588360.0,True,discovery,0.00020113151777879365,0.3074274047225576,0.0005104739107769559
1701588420.0,False,normal,1.108870856395386e-05,9.101735960146162e-05,8.078785588179969e-06
1701588480.0,False,normal,9.777405055403442e-06,0.3074274047225576,8.730983629268424e-06
1701588540.0,False,normal,1.0966161792932977e-05,0.3074274047225576,7.093009995664609e-06
1701588600.0,False,normal,1.6184880999321103e-05,0.0058784535403235945,2.5520086617036704e-05
1701588660.0,False,normal,1.5783265216772478e-05,0.3074274047225576,1.0848772240722773e-05
1701588720.0,False,normal,3.974781488580028e-05,0.8395407785850736,0.012864018996226538
1701588780.0,False,normal,2.8450249000276558e-05,0.0005077935805808397,1.4074583374271058e-05
1701588840.0,False,normal,8.186818663214505e-05,0.3074274047225576,1.6412573073312855e-05
1701588900.0,False,normal,1.6823658436941964e-05,0.735931043168581,3.253486669149645e-05
1701588960.0,False,normal,0.0008416266921298705,0.3074274047225576,0.0003593673168945343
1701589020.0,False,normal,9.359871827942833e-06,2.085358062744043e-05,9.882292807516519e-06
1701589080.0,False,normal,7.4549505711870386e-06,0.3074274047225576,7.652376030185111e-06
1701589140.0,False,normal,6.434854800723215e-06,0.0005077935805808397,7.375878806875689e-06
1701589200.0,False,normal,8.825858974953265e-06,0.3074274047225576,7.472628458352618e-06
1701589260.0,False,normal,1.607147992098108e-05,0.3074274047225576,1.3550838918685016e-05
1701589320.0,False,normal,1.535819777162118e-05,9.101735960146162e-05,8.16621616796508e-06
1701589380.0,False,normal,1.1270547140695676e-05,0.3074274047225576,9.950373847634918e-06
1701589440.0,False,normal,9.074538876258367e-06,0.3074274047225576,1.1360443500901861e-05
1701589500.0,False,normal,6.6619106511681906e-06,0.3074274047225576,6.99694401981459e-06
1701589560.0,False,normal,9.696239042597655e-06,0.0005077935805808397,9.682298352540019e-06
1701589620.0,False,normal,0.0001468486629037372,0.0010634412529991124,5.255402145775448e-05
1701589680.0,False,normal,0.0010468010255128342,0.9999068448295665,0.6220767187871993
1701589740.0,False,normal,0.00036167659985091846,0.0005077935805808397,0.00017515150260530602
1701589800.0,False,normal,2.479760976644329e-05,0.735931043168581,1.5764856587287582e-05
1701589860.0,False,normal,1.08539615020283e-05,0.3074274047225576,1.1557262988555718e-05
1701589920.0,False,normal,0.0007887910558443208,2.085358062744043e-05,6.79539119081414e-05
1701589980.0,False,normal,1.5155496251037094e-05,0.3074274047225576,1.6988470042042473e-05
1701590040.0,False,normal,3.515016105214346e-05,0.023442667870491127,1.5199388483075547e-05
1701590100.0,False,normal,1.1585492045044078e-05,0.735931043168581,2.729145892995042e-05
1701590160.0,False,normal,1.807184023059728e-05,0.3074274047225576,2.0273226582021033e-05
1701590220.0,False,normal,0.00048801806512082844,2.085358062744043e-05,0.00016962789876892706
1701590280.0,False,normal,5.126693368001498e-05,0.0005077935805808397,5.7784024196571715e-05
1701590340.0,False,normal,0.5099552750807105,0.3074274047225576,0.04587723125851943
1701590400.0,False,normal,0.008430306147164885,0.3074274047225576,0.7941833082451866
1701590460.0,False,normal,1.6795384556151216e-05,0.3074274047225576,1.0225943230677603e-05
1701590520.0,False,normal,2.9710364921206387e-05,0.0010634412529991124,6.532557063359569e-05
1701590580.0,False,normal,6.654078551543611e-05,0.3074274047225576,8.190474799317373e-05
1701590640.0,False,normal,3.0426002033538783e-05,0.0005077935805808397,1.7867330119186914e-05
1701590700.0,False,normal,7.69038173503545e-06,0.3074274047225576,7.895887774356153e-06
1701590760.0,False,normal,0.00024372102436435693,0.9999068448295665,0.0003220624068802315
1701590820.0,False,normal,9.337946564340832e-06,2.085358062744043e-05,9.190463820735854e-06
1701590880.0,False,normal,1.1413718605142553e-05,0.735931043168581,2.819998004657822e-05
1701590940.0,False,normal,5.514056353656003e-06,0.0005077935805808397,6.958337111358631e-06
1701591000.0,False,normal,1.928205825690919e-05,0.09218276940383535,2.7807490026649954e-05
1701591060.0,False,normal,7.2140477375433375e-06,0.3074274047225576,8.96885149641748e-06
1701591120.0,False,normal,1.3648058949124962e-05,2.085358062744043e-05,1.0514486785767766e-05
1701591180.0,False,normal,1.4094724955730049e-05,0.3074274047225576,1.109816820347638e-05
1701591240.0,False,normal,5.514047266205372e-06,0.0005077935805808397,6.87030293237954e-06
1701591300.0,False,normal,0.0007163696565203382,0.3074274047225576,0.016456351253052563
1701591360.0,False,normal,8.984955321893753e-06,0.0005077935805808397,9.478983649716267e-06
1701591420.0,False,normal,1.6427898504831484e-05,1.113389467561958e-05,2.0958167776873854e-05
1701591480.0,True,persistence,0.8568487537291098,0.003024771835545019,0.9368354356340356
1701591540.0,True,persistence,0.0011267474253573314,0.0005077935805808397,0.0003520655963666691
1701591600.0,False,normal,1.1618460481915199e-05,0.3074274047225576,1.176822190437994e-05
1701591660.0,False,normal,1.268419333548555e-05,0.0005077935805808397,2.1562414764812323e-05
1701591720.0,False,normal,7.92127926512609e-06,0.0010634412529991124,1.0801630155093085e-05
1701591780.0,False,normal,1.1058984189728478e-05,0.3074274047225576,7.987316140207691e-06
1701591840.0,False,normal,0.00026048731879186395,0.3074274047225576,0.028144331026281923
1701591900.0,False,normal,2.3553654071119138e-05,0.3074274047225576,1.433326862412202e-05
1701591960.0,False,normal,4.751185322034612e-05,0.3074274047225576,3.6593478188055884e-05
1701592020.0,False,normal,9.045075329487132e-06,0.0010634412529991124,1.2052455217441979e-05
1701592080.0,False,normal,2.2000184579233028e-05,0.9999068448295665,3.03221269072102e-05
1701592140.0,False,normal,9.602336889717488e-06,0.0005077935805808397,7.791158023588739e-06
1701592200.0,False,normal,6.302263612143142e-05,0.3074274047225576,6.150458629317169e-05
1701592260.0,False,normal,1.391252674422768e-05,0.0005077935805808397,1.30347538199661e-05
1701592320.0,False,normal,8.145500673788406e-06,2.085358062744043e-05,8.554456193638427e-06
1701592380.0,False,normal,0.0007597378093762461,0.0005077935805808397,0.00042913603735282623
1701592440.0,False,normal,4.167699285617261e-05,0.0005077935805808397,5.286433619099749e-05
1701592500.0,False,normal,2.395135561624918e-05,0.3074274047225576,1.4279351659616806e-05
1701592560.0,False,normal,0.0012145308715041743,0.0005077935805808397,0.0008240615953681777
1701592620.0,False,normal,6.671131504967576e-06,2.085358062744043e-05,7.532121835761952e-06
1701592680.0,False,normal,1.1624338867301775e-05,0.0005077935805808397,1.2604696240510847e-05
1701592740.0,False,normal,0.00013469288235634308,0.0005077935805808397,0.00022686031360257195
1701592800.0,False,normal,0.8342584175310485,0.3074274047225576,0.421203707076176
1701592860.0,False,normal,1.3996824689843414e-05,0.0005077935805808397,9.761039517309852e-06
1701592920.0,False,normal,0.02501284122063262,0.0010634412529991124,0.09074367972365859
1701592980.0,False,normal,7.367915384980801e-06,0.0005077935805808397,9.83699038588239e-06
1701593040.0,False,normal,0.0007487534122388133,0.3074274047225576,0.0018587713978379437
1701593100.0,False,normal,1.2870180032950321e-05,0.3074274047225576,1.387638879276005e-05
1701593160.0,False,normal,1.7769780992019037e-05,0.3074274047225576,1.8423240597448926e-05
1701593220.0,False,normal,0.2175053899156999,2.085358062744043e-05,0.002846559751431761
1701593280.0,False,normal,9.075096565053156e-06,0.3074274047225576,1.2208000526763895e-05
1701593340.0,False,normal,0.0007447227155708842,0.3074274047225576,0.0013529054362296361
1701593400.0,False,normal,0.0005696290728432272,0.735931043168581,0.03749064350370632
1701593460.0,False,normal,1.1728882580158056e-05,0.0005077935805808397,1.3271876135342108e-05
1701593520.0,False,normal,7.661075571470002e-06,2.085358062744043e-05,7.63270562238899e-06
1701593580.0,False,normal,6.338570137424996e-06,0.0005077935805808397,6.630515396450376e-06
1701593640.0,False,normal,1.0982157854229746e-05,0.0005077935805808397,9.131318103194206e-06
1701593700.0,False,normal,6.621604826553253e-06,0.3074274047225576,7.3249613587470085e-06
1701593760.0,False,normal,0.0013141779330205937,0.0005077935805808397,0.11548347570782885
1701593820.0,False,normal,1.2614083457033813e-05,0.0010634412529991124,1.0086915412431763e-05
1701593880.0,False,normal,1.6054897004314592e-05,0.0005077935805808397,3.3973575211233864e-05
1701593940.0,False,normal,1.8541274440694045e-05,0.0005077935805808397,1.543144745136687e-05
1701594000.0,False,normal,8.60335999405532e-06,0.3074274047225576,8.00533210300098e-06
1701594060.0,False,normal,1.6068196776331404e-05,0.0005077935805808397,1.57539829597582e-05
1701594120.0,False,normal,0.00047798831759591755,2.085358062744043e-05,0.0002586573724488391
1701594180.0,False,normal,2.472165608891905e-05,0.0005077935805808397,2.3645094270649173e-05
1701594240.0,False,normal,7.941770046994622e-06,0.0005077935805808397,6.96040263131359e-06
1701594300.0,False,normal,1.0923709495450541e-05,0.3074274047225576,9.415029306001086e-06
1701594360.0,False,normal,8.762891515275665e-06,0.0005077935805808397,7.872738469461659e-06
1701594420.0,False,normal,2.1729433440658173e-05,2.085358062744043e-05,6.626253329364899e-06
1701594480.0,False,normal,3.562643769632387e-05,0.0005077935805808397,3.709032144432835e-05
1701594540.0,False,normal,1.54465661717204e-05,0.0005077935805808397,1.592980653715169e-05
1701594600.0,False,normal,1.9710109345320605e-05,0.3074274047225576,3.961539392746057e-05
1701594660.0,False,normal,1.0175898104497641e-05,0.0005077935805808397,8.078773331993826e-06
1701594720.0,False,normal,7.927480280699248e-06,0.0010634412529991124,1.1069385411969285e-05
1701594780.0,False,normal,1.6886973856482463e-05,0.3074274047225576,1.582720671329956e-05
1701594840.0,False,normal,7.980370984837373e-05,0.0005077935805808397,3.072906802077663e-05
1701594900.0,True,persistence,1.6217349712256225e-05,1.1351187062714469e-05,1.3399791536721706e-05
1701594960.0,True,credential_access,6.94763728891358e-05,0.0005077935805808397,8.88347111394878e-05
1701595020.0,True,credential_access,0.0012218353475243597,0.0008428201326724821,0.00040423487350741143
1701595080.0,False,normal,0.00010440664625276344,0.3074274047225576,0.03889495947675549
1701595140.0,False,normal,5.514047266205372e-06,0.9999068448295665,1.6971227353210244e-05
1701595200.0,False,normal,1.0614229004505014e-05,0.3074274047225576,1.2649951889344762e-05
1701595260.0,False,normal,1.4344460555633192e-05,0.0005077935805808397,1.8243760511702517e-05
1701595320.0,False,normal,0.0001432767991396408,2.085358062744043e-05,0.00010246565689685
1701595380.0,False,normal,6.528780500087102e-05,0.0005077935805808397,9.210698208001945e-06
1701595440.0,False,normal,1.0250404544829444e-05,0.0005077935805808397,1.024161155738255e-05
1701595500.0,False,normal,1.1778004688135979e-05,0.0005077935805808397,9.274045866449959e-06
1701595560.0,False,normal,1.3445402311943322e-05,0.3074274047225576,1.2728511949107418e-05
1701595620.0,False,normal,2.073782822537101e-05,0.0010634412529991124,3.1263956432432583e-05
1701595680.0,False,normal,7.979411688259388e-06,0.3074274047225576,1.1260944043435986e-05
1701595740.0,False,normal,6.117831032012398e-06,0.3074274047225576,6.1839637255451445e-06
1701595800.0,False,normal,4.666861511988381e-05,0.3074274047225576,2.946642318267168e-05
1701595860.0,False,normal,0.00022353249956514584,0.0005077935805808397,0.00010211761011929571
1701595920.0,False,normal,0.14680693083663884,2.0884961337810493e-05,0.0037591357471867663
1701595980.0,False,normal,7.5012714273473685e-06,0.3074274047225576,8.201201389889325e-06
1701596040.0,False,normal,1.2436083729511293e-05,0.3074274047225576,1.1593076567894776e-05
1701596100.0,False,normal,6.595248931089543e-06,0.3074274047225576,8.098080914325066e-06
1701596160.0,False,normal,1.0290311942145967e-05,0.3074274047225576,8.761688958948846e-06
1701596220.0,False,normal,9.564526968568644e-06,2.085358062744043e-05,7.898652013212762e-06
1701596280.0,False,normal,1.131368085559612e-05,0.9999068448295665,1.724227631350845e-05
1701596340.0,False,normal,1.8424790051104828e-05,0.0005077935805808397,1.683948972797059e-05
1701596400.0,False,normal,5.1882250605982074e-05,0.0005077935805808397,4.8762152355858566e-05
1701596460.0,False,normal,2.3543725594904295e-05,0.3074274047225576,1.6823438460468902e-05
1701596520.0,False,normal,1.897624713420315e-05,0.0010634412529991124,1.6282525893651405e-05
1701596580.0,False,normal,1.3696741960681177e-05,0.3074274047225576,1.1242475917044738e-05
1701596640.0,False,normal,1.3416994352291127e-05,0.3074274047225576,1.0695003278305934e-05
1701596700.0,False,normal,1.9368382127908626e-05,0.3074274047225576,1.6393886607704412e-05
1701596760.0,False,normal,7.779755318112886e-06,0.0005077935805808397,8.592478659828851e-06
1701596820.0,False,normal,1.3844156906794434e-05,2.0884961337810493e-05,7.71593306880773e-06
1701596880.0,False,normal,1.8885545608300367e-05,0.3074274047225576,1.4988060633505035e-05
1701596940.0,False,normal,1.3657377943334896e-05,0.3074274047225576,1.186079884940875e-05
1701597000.0,False,normal,1.7328370955626935e-05,0.3074274047225576,2.086804091696918e-05
1701597060.0,False,normal,0.00016085195546818392,4.366576684214688e-05,6.367759652068901e-05
1701597120.0,False,normal,3.0788841838906985e-05,2.0884961337810493e-05,2.3312650090375377e-05
1701597180.0,False,normal,1.9315416740566115e-05,0.9999068448295665,2.4114529260301024e-05
1701597240.0,False,normal,1.7136644125145538e-05,0.3074274047225576,1.5598247432315084e-05
1701597300.0,False,normal,1.0857355711861768e-05,0.735931043168581,5.425224275688887e-05
1701597360.0,False,normal,3.4344787080520546e-05,0.3074274047225576,6.757873483737329e-06
1701597420.0,False,normal,9.3481453013082e-06,0.0010634412529991124,7.646774522674414e-06
1701597480.0,False,normal,2.5514234165441093e-05,0.3074274047225576,2.064824060323103e-05
1701597540.0,False,normal,1.123423094106539e-05,0.3074274047225576,1.0918015897303645e-05
1701597600.0,False,normal,2.7827390685659042e-05,0.3074274047225576,1.836413395279982e-05
1701597660.0,False,normal,1.571755383255941e-05,0.0005077935805808397,1.7884161890419605e-05
1701597720.0,False,normal,3.04432130554453e-05,0.005629148886888319,2.0234345563607107e-05
1701597780.0,False,normal,7.646265113567739e-06,0.3074274047225576,6.003155950801759e-06
1701597840.0,False,normal,1.414802255842165e-05,0.3074274047225576,1.2125697926662941e-05
1701597900.0,False,normal,3.370260562936556e-05,0.3074274047225576,6.429517539015537e-05
1701597960.0,False,normal,9.360247314483473e-06,0.3074274047225576,1.1045439517679618e-05
1701598020.0,False,normal,1.3676677872477513e-05,0.00025156612963946496,1.707594923206228e-05
1701598080.0,False,normal,3.310053318002937e-05,0.3074274047225576,1.656415018708681e-05
1701598140.0,False,normal,0.02249476472249058,0.9999068448295665,0.33405643802409735
1701598200.0,False,normal,9.941661044627654e-06,0.0005077935805808397,9.272672113236704e-06
1701598260.0,False,normal,1.4217900857377037e-05,0.0005077935805808397,2.123286251692814e-05
1701598320.0,False,normal,1.4048661208252718e-05,0.0010634412529991124,1.868522831637493e-05
1701598380.0,False,normal,9.941661044627654e-06,0.3074274047225576,9.950373847634918e-06
1701598440.0,False,normal,0.0004940859631385053,0.3074274047225576,0.0003114778726316204
1701598500.0,False,normal,0.00014411239534082253,1.2198825587226047e-05,2.0770413765951632e-05
1701598560.0,False,normal,3.1833621302719686e-05,1.250455282646657e-05,2.0025280612963664e-05
1701598620.0,False,normal,6.117831032012398e-06,0.015065928155406067,9.977379801739161e-06
1701598680.0,False,normal,6.5952598004077355e-06,1.2661287789056176e-05,1.1378718342145252e-05
1701598740.0,False,normal,7.1817866504845105e-06,0.0005077935805808397,7.038589379378771e-06
1701598800.0,False,normal,1.3871835945436043e-05,0.0005077935805808397,1.7156486405214175e-05
1701598860.0,False,normal,2.0192941277904093e-05,0.3074274047225576,1.4847027861755189e-05
1701598920.0,False,normal,0.8983137565166861,2.085358062744043e-05,0.8732794151860748
1701598980.0,False,normal,1.2489612457236675e-05,0.0005077935805808397,1.3787853991039325e-05
1701599040.0,False,normal,0.9583166153260647,0.0005077935805808397,0.3601784374669876
1701599100.0,False,normal,4.6337184178167516e-05,0.0058784535403235945,3.773044987328656e-05
1701599160.0,False,normal,0.008302147336422556,0.0005077935805808397,0.6285641637413107
1701599220.0,False,normal,2.3076386842604208e-05,0.04433446915870924,1.5334440334817077e-05
1701599280.0,False,normal,2.315584958211108e-05,0.9271512959599716,2.9716025919901328e-05
