timestamp,split_role,attack_present,attack_tactic,net_sampled_flow_rows,prov_rows,campaign_steps
1701505320.0,validation,False,normal,16.0,32,0
1701505380.0,validation,False,normal,21.0,23,0
1701505440.0,validation,False,normal,29.0,15,0
1701505500.0,validation,False,normal,19.0,22,0
1701505560.0,validation,False,normal,13.0,23,0
1701505620.0,validation,False,normal,22.0,32,0
1701505680.0,validation,False,normal,17.0,23,0
1701505740.0,validation,False,normal,31.0,22,0
1701505800.0,validation,False,normal,33.0,19,0
1701505860.0,validation,False,normal,17.0,20,0
1701505920.0,validation,False,normal,23.0,32,0
1701505980.0,validation,False,normal,17.0,33,0
1701506040.0,validation,False,normal,19.0,22,0
1701506100.0,validation,False,normal,15.0,21,0
1701506160.0,validation,False,normal,22.0,21,0
1701506220.0,validation,False,normal,22.0,31,0
1701506280.0,validation,False,normal,29.0,21,0
1701506340.0,validation,False,normal,18.0,33,0
1701506400.0,validation,False,normal,26.0,21,0
1701506460.0,validation,False,normal,17.0,22,0
1701506520.0,validation,False,normal,29.0,30,0
1701506580.0,validation,False,normal,14.0,22,0
1701506640.0,validation,False,normal,23.0,21,0
1701506700.0,validation,False,normal,25.0,21,0
1701506760.0,validation,False,normal,20.0,22,0
1701506820.0,validation,False,normal,12.0,31,0
1701506880.0,validation,False,normal,18.0,15,0
1701506940.0,validation,False,normal,18.0,21,0
1701507000.0,validation,False,normal,14.0,22,0
1701507060.0,validation,False,normal,22.0,21,0
1701507120.0,validation,False,normal,19.0,35,0
1701507180.0,validation,False,normal,15.0,21,0
1701507240.0,validation,False,normal,22.0,32,0
1701507300.0,validation,False,normal,13.0,20,0
1701507360.0,validation,False,normal,20.0,20,0
1701507420.0,validation,False,normal,17.0,31,0
1701507480.0,validation,False,normal,28.0,20,0
1701507540.0,validation,False,normal,14.0,21,0
1701507600.0,validation,False,normal,22.0,21,0
1701507660.0,validation,False,normal,21.0,21,0
1701507720.0,validation,False,normal,24.0,31,0
1701507780.0,validation,False,normal,24.0,22,0
1701507840.0,validation,False,normal,25.0,22,0
1701507900.0,validation,False,normal,24.0,13,0
1701507960.0,validation,False,normal,20.0,22,0
1701508020.0,validation,False,normal,18.0,30,0
1701508080.0,validation,False,normal,28.0,21,0
1701508140.0,validation,False,normal,21.0,31,0
1701508200.0,validation,False,normal,12.0,21,0
1701508260.0,validation,False,normal,15.0,21,0
1701508320.0,validation,False,normal,26.0,32,0
1701508380.0,validation,False,normal,16.0,22,0
1701508440.0,validation,True,collection,23.0,33,1
1701508500.0,validation,True,collection,24.0,22,0
1701508560.0,validation,False,normal,17.0,21,0
1701508620.0,validation,False,normal,23.0,40,0
1701508680.0,validation,False,normal,17.0,20,0
1701508740.0,validation,False,normal,17.0,21,0
1701508800.0,validation,False,normal,24.0,21,0
1701508860.0,validation,False,normal,20.0,21,0
1701508920.0,validation,False,normal,22.0,31,0
1701508980.0,validation,False,normal,19.0,21,0
1701509040.0,validation,False,normal,21.0,33,0
1701509100.0,validation,False,normal,23.0,21,0
1701509160.0,validation,False,normal,21.0,21,0
1701509220.0,validation,False,normal,32.0,30,0
1701509280.0,validation,False,normal,21.0,15,0
1701509340.0,validation,False,normal,17.0,21,0
1701509400.0,validation,False,normal,24.0,20,0
1701509460.0,validation,False,normal,20.0,21,0
1701509520.0,validation,False,normal,18.0,31,0
1701509580.0,validation,False,normal,18.0,22,0
1701509640.0,validation,False,normal,21.0,20,0
1701509700.0,validation,False,normal,15.0,22,0
1701509760.0,validation,False,normal,24.0,20,0
1701509820.0,validation,False,normal,19.0,31,0
1701509880.0,validation,False,normal,20.0,22,0
1701509940.0,validation,False,normal,14.0,31,0
1701510000.0,validation,False,normal,27.0,22,0
1701510060.0,validation,False,normal,15.0,21,0
1701510120.0,validation,False,normal,19.0,32,0
1701510180.0,validation,False,normal,25.0,23,0
1701510240.0,validation,False,normal,22.0,27,0
1701510300.0,validation,False,normal,17.0,21,0
1701510360.0,validation,False,normal,31.0,21,0
1701510420.0,validation,False,normal,26.0,31,0
1701510480.0,validation,False,normal,25.0,23,0
1701510540.0,validation,False,normal,21.0,23,0
1701510600.0,validation,False,normal,17.0,20,0
1701510660.0,validation,False,normal,19.0,22,0
1701510720.0,validation,False,normal,11.0,30,0
1701510780.0,validation,False,normal,25.0,22,0
1701510840.0,validation,False,normal,15.0,30,0
1701510900.0,validation,False,normal,18.0,21,0
1701510960.0,validation,False,normal,29.0,21,0
1701511020.0,validation,False,normal,15.0,30,0
1701511080.0,validation,False,normal,20.0,22,0
1701511140.0,validation,False,normal,12.0,21,0
1701511200.0,validation,False,normal,26.0,21,0
1701511260.0,validation,False,normal,13.0,14,0
1701511320.0,validation,False,normal,31.0,35,0
1701511380.0,validation,False,normal,20.0,21,0
1701511440.0,validation,False,normal,23.0,20,0
1701511500.0,validation,False,normal,16.0,21,0
1701511560.0,validation,False,normal,18.0,21,0
1701511620.0,validation,False,normal,15.0,31,0
1701511680.0,validation,False,normal,15.0,21,0
1701511740.0,validation,False,normal,24.0,32,0
1701511800.0,validation,True,collection,36.0,34,1
1701511860.0,validation,True,collection,37.0,27,0
1701511920.0,validation,False,normal,18.0,34,0
1701511980.0,validation,False,normal,17.0,17,0
1701512040.0,validation,False,normal,18.0,16,0
1701512100.0,validation,False,normal,16.0,2408,0
1701512160.0,validation,False,normal,20.0,20,0
1701512220.0,validation,False,normal,21.0,39,0
1701512280.0,validation,False,normal,25.0,364,0
1701512340.0,validation,False,normal,22.0,21,0
1701512400.0,validation,False,normal,22.0,20,0
1701512460.0,validation,False,normal,29.0,22,0
1701512520.0,validation,False,normal,31.0,31,0
1701512580.0,validation,False,normal,18.0,20,0
1701512640.0,validation,False,normal,20.0,15,0
1701512700.0,validation,False,normal,24.0,31,0
1701512760.0,validation,False,normal,13.0,22,0
1701512820.0,validation,False,normal,27.0,33,0
1701512880.0,validation,False,normal,20.0,22,0
1701512940.0,validation,False,normal,14.0,23,0
1701513000.0,validation,False,normal,17.0,23,0
1701513060.0,validation,False,normal,19.0,22,0
1701513120.0,validation,False,normal,16.0,32,0
1701513180.0,validation,False,normal,15.0,32,0
1701513240.0,validation,False,normal,21.0,23,0
1701513300.0,validation,False,normal,22.0,23,0
1701513360.0,validation,False,normal,14.0,21,0
1701513420.0,validation,False,normal,35.0,32,0
1701513480.0,validation,False,normal,18.0,20,0
1701513540.0,validation,False,normal,20.0,22,0
1701513600.0,validation,False,normal,21.0,20,0
1701513660.0,validation,False,normal,10.0,21,0
1701513720.0,validation,False,normal,25.0,30,0
1701513780.0,validation,False,normal,21.0,22,0
1701513840.0,validation,False,normal,17.0,20,0
1701513900.0,validation,False,normal,24.0,21,0
1701513960.0,validation,False,normal,25.0,20,0
1701514020.0,validation,False,normal,23.0,31,0
1701514080.0,validation,False,normal,22.0,32,0
1701514140.0,validation,False,normal,16.0,15,0
1701514200.0,validation,False,normal,31.0,20,0
1701514260.0,validation,False,normal,26.0,829,0
1701514320.0,validation,False,normal,32.0,1330,0
1701514380.0,validation,False,normal,17.0,21,0
1701514440.0,validation,False,normal,25.0,135,0
1701514500.0,validation,False,normal,21.0,20,0
1701514560.0,validation,False,normal,24.0,20,0
1701514620.0,validation,False,normal,18.0,31,0
1701514680.0,validation,False,normal,22.0,22,0
1701514740.0,validation,False,normal,25.0,20,0
1701514800.0,validation,False,normal,18.0,22,0
1701514860.0,validation,False,normal,16.0,20,0
1701514920.0,validation,False,normal,20.0,24,0
1701514980.0,validation,True,collection,17.0,40,1
1701515040.0,validation,True,collection,36.0,22,0
1701515100.0,validation,False,normal,20.0,20,0
1701515160.0,validation,False,normal,28.0,22,0
1701515220.0,validation,False,normal,20.0,30,0
1701515280.0,validation,False,normal,31.0,21,0
1701515340.0,validation,False,normal,24.0,21,0
1701515400.0,validation,False,normal,20.0,21,0
1701515460.0,validation,False,normal,19.0,20,0
1701515520.0,validation,False,normal,18.0,32,0
1701515580.0,validation,False,normal,18.0,21,0
1701515640.0,validation,False,normal,24.0,21,0
1701515700.0,validation,False,normal,32.0,20,0
1701515760.0,validation,False,normal,21.0,21,0
1701515820.0,validation,False,normal,17.0,39,0
1701515880.0,validation,False,normal,20.0,34,0
1701515940.0,validation,False,normal,22.0,12,0
1701516000.0,validation,False,normal,23.0,21,0
1701516060.0,validation,False,normal,28.0,20,0
1701516120.0,validation,False,normal,18.0,32,0
1701516180.0,validation,False,normal,20.0,19,0
1701516240.0,validation,False,normal,30.0,22,0
1701516300.0,validation,False,normal,24.0,20,0
1701516360.0,validation,False,normal,30.0,22,0
1701516420.0,validation,False,normal,23.0,30,0
1701516480.0,validation,False,normal,22.0,22,0
1701516540.0,validation,False,normal,29.0,21,0
1701516600.0,validation,False,normal,12.0,29,0
1701516660.0,validation,False,normal,15.0,21,0
1701516720.0,validation,False,normal,19.0,36,0
1701516780.0,validation,False,normal,23.0,35,0
1701516840.0,validation,False,normal,16.0,20,0
1701516900.0,validation,False,normal,15.0,22,0
1701516960.0,validation,False,normal,13.0,13,0
1701517020.0,validation,False,normal,15.0,30,0
1701517080.0,validation,False,normal,17.0,559,0
1701517140.0,validation,False,normal,22.0,21,0
1701517200.0,validation,False,normal,16.0,25,0
1701517260.0,validation,False,normal,17.0,21,0
1701517320.0,validation,False,normal,26.0,36,0
1701517380.0,validation,False,normal,16.0,20,0
1701517440.0,validation,False,normal,22.0,20,0
1701517500.0,validation,False,normal,28.0,21,0
1701517560.0,validation,False,normal,21.0,20,0
1701517620.0,validation,False,normal,26.0,32,0
1701517680.0,validation,False,normal,22.0,31,0
1701517740.0,validation,False,normal,18.0,21,0
1701517800.0,validation,False,normal,19.0,21,0
1701517860.0,validation,False,normal,27.0,21,0
1701517920.0,validation,False,normal,20.0,24,0
1701517980.0,validation,False,normal,22.0,22,0
1701518040.0,validation,True,collection,24.0,29,1
1701518100.0,validation,True,collection,25.0,22,0
1701518160.0,validation,True,collection,22.0,21,0
1701518220.0,validation,False,normal,24.0,36,0
1701518280.0,validation,False,normal,16.0,19,0
1701518340.0,validation,False,normal,11.0,22,0
1701518400.0,validation,False,normal,14.0,20,0
1701518460.0,validation,False,normal,27.0,21,0
1701518520.0,validation,False,normal,31.0,30,0
1701518580.0,validation,False,normal,21.0,32,0
1701518640.0,validation,False,normal,17.0,21,0
1701518700.0,validation,False,normal,21.0,22,0
1701518760.0,validation,False,normal,15.0,20,0
1701518820.0,validation,False,normal,17.0,25,0
1701518880.0,validation,False,normal,16.0,21,0
1701518940.0,validation,False,normal,18.0,20,0
1701519000.0,validation,False,normal,26.0,20,0
1701519060.0,validation,False,normal,23.0,20,0
1701519120.0,validation,False,normal,24.0,32,0
1701519180.0,validation,False,normal,20.0,20,0
1701519240.0,validation,False,normal,19.0,21,0
1701519300.0,validation,False,normal,22.0,20,0
1701519360.0,validation,False,normal,23.0,21,0
1701519420.0,validation,False,normal,18.0,40,0
1701519480.0,validation,False,normal,29.0,31,0
1701519540.0,validation,False,normal,24.0,21,0
1701519600.0,validation,False,normal,21.0,21,0
1701519660.0,validation,False,normal,25.0,30,0
1701519720.0,validation,False,normal,17.0,30,0
1701519780.0,validation,False,normal,18.0,28,0
1701519840.0,validation,False,normal,26.0,25,0
1701519900.0,validation,False,normal,18.0,22,0
1701519960.0,validation,False,normal,23.0,22,0
1701520020.0,validation,False,normal,20.0,34,0
1701520080.0,validation,False,normal,16.0,21,0
1701520140.0,validation,False,normal,26.0,19,0
1701520200.0,validation,False,normal,25.0,24,0
1701520260.0,validation,False,normal,27.0,20,0
1701520320.0,validation,False,normal,25.0,37,0
1701520380.0,validation,False,normal,20.0,30,0
1701520440.0,validation,False,normal,22.0,215,0
1701520500.0,validation,False,normal,26.0,26,0
1701520560.0,validation,False,normal,25.0,20,0
1701520620.0,validation,False,normal,27.0,31,0
1701520680.0,validation,False,normal,30.0,32,0
1701520740.0,validation,False,normal,23.0,25,0
1701520800.0,validation,False,normal,63.0,21,0
1701520860.0,validation,False,normal,23.0,20,0
1701520920.0,validation,False,normal,23.0,37,0
1701520980.0,validation,False,normal,18.0,20,0
1701521040.0,validation,False,normal,13.0,21,0
1701521100.0,validation,False,normal,25.0,22,0
1701521160.0,validation,False,normal,20.0,21,0
1701521220.0,validation,False,normal,23.0,30,0
1701521280.0,validation,False,normal,13.0,21,0
1701521340.0,validation,False,normal,15.0,37,0
1701521400.0,validation,False,normal,26.0,14,0
1701521460.0,validation,True,collection,27.0,35,1
1701521520.0,validation,True,collection,39.0,31,0
1701521580.0,validation,False,normal,17.0,21,0
1701521640.0,validation,False,normal,23.0,21,0
1701521700.0,validation,False,normal,22.0,21,0
1701521760.0,validation,False,normal,32.0,22,0
1701521820.0,validation,False,normal,22.0,31,0
1701521880.0,validation,False,normal,23.0,21,0
1701521940.0,validation,False,normal,25.0,21,0
1701522000.0,validation,False,normal,20.0,21,0
1701522060.0,validation,False,normal,23.0,21,0
1701522120.0,validation,False,normal,16.0,32,0
1701522180.0,validation,False,normal,25.0,21,0
1701522240.0,validation,False,normal,15.0,31,0
1701522300.0,validation,False,normal,20.0,21,0
1701522360.0,validation,False,normal,13.0,20,0
1701522420.0,validation,False,normal,14.0,30,0
1701522480.0,validation,False,normal,22.0,22,0
1701522540.0,validation,False,normal,18.0,206,0
1701522600.0,validation,False,normal,13.0,30,0
1701522660.0,validation,False,normal,20.0,20,0
1701522720.0,validation,False,normal,22.0,37,0
1701522780.0,validation,False,normal,15.0,20,0
1701522840.0,validation,False,normal,19.0,21,0
1701522900.0,validation,False,normal,21.0,23,0
1701522960.0,validation,False,normal,29.0,21,0
1701523020.0,validation,False,normal,29.0,39,0
1701523080.0,validation,False,normal,18.0,21,0
1701523140.0,validation,False,normal,17.0,30,0
1701523200.0,validation,False,normal,20.0,21,0
1701523260.0,validation,False,normal,25.0,20,0
1701523320.0,validation,False,normal,16.0,32,0
1701523380.0,validation,False,normal,21.0,13,0
1701523440.0,validation,False,normal,33.0,32,0
1701523500.0,validation,False,normal,22.0,20,0
1701523560.0,validation,False,normal,14.0,22,0
1701523620.0,validation,False,normal,25.0,32,0
1701523680.0,validation,False,normal,18.0,21,0
1701523740.0,validation,False,normal,22.0,20,0
1701523800.0,validation,False,normal,21.0,30,0
1701523860.0,validation,False,normal,16.0,20,0
1701523920.0,validation,False,normal,18.0,37,0
1701523980.0,validation,False,normal,29.0,21,0
1701524040.0,validation,False,normal,20.0,20,0
1701524100.0,validation,False,normal,26.0,19,0
1701524160.0,validation,False,normal,17.0,20,0
1701524220.0,validation,False,normal,16.0,31,0
1701524280.0,validation,False,normal,20.0,20,0
1701524340.0,validation,False,normal,21.0,25,0
1701524400.0,validation,False,normal,15.0,21,0
1701524460.0,validation,False,normal,21.0,20,0
1701524520.0,validation,False,normal,16.0,31,0
1701524580.0,validation,True,collection,46.0,35,1
1701524640.0,validation,True,collection,27.0,20,0
1701524700.0,validation,False,normal,31.0,21,0
1701524760.0,validation,False,normal,15.0,21,0
1701524820.0,validation,False,normal,17.0,31,0
1701524880.0,validation,False,normal,19.0,20,0
1701524940.0,validation,False,normal,14.0,22,0
1701525000.0,validation,False,normal,25.0,21,0
1701525060.0,validation,False,normal,25.0,21,0
1701525120.0,validation,False,normal,21.0,31,0
1701525180.0,validation,False,normal,14.0,20,0
1701525240.0,validation,False,normal,29.0,32,0
1701525300.0,validation,False,normal,18.0,21,0
1701525360.0,validation,False,normal,18.0,15,0
1701525420.0,validation,False,normal,23.0,32,0
1701525480.0,validation,False,normal,19.0,20,0
1701525540.0,validation,False,normal,15.0,21,0
1701525600.0,validation,False,normal,24.0,20,0
1701525660.0,validation,False,normal,19.0,21,0
1701525720.0,validation,False,normal,28.0,31,0
1701525780.0,validation,False,normal,25.0,25,0
1701525840.0,validation,False,normal,13.0,21,0
1701525900.0,validation,False,normal,19.0,21,0
1701525960.0,validation,False,normal,19.0,22,0
1701526020.0,validation,False,normal,21.0,36,0
1701526080.0,validation,False,normal,18.0,21,0
1701526140.0,validation,False,normal,13.0,34,0
1701526200.0,validation,False,normal,27.0,20,0
1701526260.0,validation,False,normal,24.0,22,0
1701526320.0,validation,False,normal,27.0,31,0
1701526380.0,validation,False,normal,23.0,21,0
1701526440.0,validation,False,normal,20.0,20,0
1701526500.0,validation,False,normal,20.0,24,0
1701526560.0,validation,False,normal,12.0,21,0
1701526620.0,validation,False,normal,21.0,40,0
1701526680.0,validation,False,normal,19.0,13,0
1701526740.0,validation,False,normal,14.0,21,0
1701526800.0,validation,False,normal,18.0,21,0
1701526860.0,validation,False,normal,20.0,21,0
1701526920.0,validation,False,normal,24.0,31,0
1701526980.0,validation,False,normal,23.0,21,0
1701527040.0,validation,False,normal,16.0,32,0
1701527100.0,validation,False,normal,20.0,21,0
1701527160.0,validation,False,normal,26.0,21,0
1701527220.0,validation,False,normal,20.0,35,0
1701527280.0,validation,False,normal,19.0,21,0
1701527340.0,validation,False,normal,19.0,20,0
1701527400.0,validation,False,normal,34.0,28,0
1701527460.0,validation,False,normal,20.0,21,0
1701527520.0,validation,False,normal,32.0,32,0
1701527580.0,validation,False,normal,26.0,27,0
1701527640.0,validation,False,normal,25.0,21,0
1701527700.0,validation,False,normal,19.0,21,0
1701527760.0,validation,False,normal,27.0,14,0
1701527820.0,validation,False,normal,22.0,32,0
1701527880.0,validation,False,normal,29.0,20,0
1701527940.0,validation,False,normal,11.0,33,0
1701528000.0,validation,False,normal,15.0,20,0
1701528060.0,validation,False,normal,29.0,22,0
1701528120.0,validation,False,normal,22.0,30,0
1701528180.0,validation,True,collection,47.0,37,1
1701528240.0,validation,True,collection,40.0,21,0
1701528300.0,validation,False,normal,24.0,21,0
1701528360.0,validation,False,normal,26.0,20,0
1701528420.0,validation,False,normal,25.0,31,0
1701528480.0,validation,False,normal,29.0,20,0
1701528540.0,validation,False,normal,33.0,21,0
1701528600.0,validation,False,normal,21.0,21,0
1701528660.0,validation,False,normal,23.0,21,0
1701528720.0,validation,False,normal,27.0,32,0
1701528780.0,validation,False,normal,25.0,20,0
1701528840.0,validation,False,normal,17.0,25,0
1701528900.0,validation,False,normal,29.0,21,0
1701528960.0,validation,False,normal,19.0,21,0
1701529020.0,validation,False,normal,26.0,31,0
1701529080.0,validation,False,normal,19.0,21,0
1701529140.0,validation,False,normal,28.0,20,0
1701529200.0,validation,False,normal,30.0,21,0
1701529260.0,validation,False,normal,18.0,20,0
1701529320.0,validation,False,normal,24.0,32,0
1701529380.0,validation,False,normal,21.0,19,0
1701529440.0,validation,False,normal,16.0,20,0
1701529500.0,validation,False,normal,25.0,20,0
1701529560.0,validation,False,normal,31.0,21,0
1701529620.0,validation,False,normal,17.0,32,0
1701529680.0,validation,False,normal,22.0,22,0
1701529740.0,validation,False,normal,24.0,24,0
1701529800.0,validation,False,normal,22.0,21,0
1701529860.0,validation,False,normal,26.0,20,0
1701529920.0,validation,False,normal,25.0,32,0
1701529980.0,validation,False,normal,27.0,20,0
1701530040.0,validation,False,normal,24.0,21,0
1701530100.0,validation,False,normal,27.0,20,0
1701530160.0,validation,False,normal,16.0,21,0
1701530220.0,validation,False,normal,21.0,40,0
1701530280.0,validation,False,normal,19.0,22,0
1701530340.0,validation,False,normal,18.0,20,0
1701530400.0,validation,False,normal,29.0,21,0
1701530460.0,validation,False,normal,26.0,21,0
1701530520.0,validation,False,normal,26.0,31,0
1701530580.0,validation,False,normal,18.0,21,0
1701530640.0,validation,False,normal,28.0,31,0
1701530700.0,validation,False,normal,23.0,21,0
1701530760.0,validation,False,normal,22.0,21,0
1701530820.0,validation,False,normal,10.0,24,0
1701530880.0,validation,False,normal,26.0,21,0
1701530940.0,validation,False,normal,16.0,22,0
1701531000.0,validation,False,normal,23.0,30,0
1701531060.0,validation,False,normal,25.0,25,0
1701531120.0,validation,False,normal,27.0,32,0
1701531180.0,validation,False,normal,21.0,21,0
1701531240.0,validation,False,normal,25.0,21,0
1701531300.0,validation,False,normal,13.0,21,0
1701531360.0,validation,False,normal,20.0,21,0
1701531420.0,validation,False,normal,23.0,32,0
1701531480.0,validation,False,normal,29.0,21,0
1701531540.0,validation,False,normal,20.0,32,0
1701531600.0,validation,False,normal,30.0,20,0
1701531660.0,validation,False,normal,15.0,21,0
1701531720.0,validation,False,normal,23.0,31,0
1701531780.0,validation,False,normal,20.0,21,0
1701531840.0,validation,False,normal,22.0,21,0
1701531900.0,validation,False,normal,24.0,19,0
1701531960.0,validation,False,normal,21.0,15,0
1701532020.0,validation,False,normal,20.0,32,0
1701532080.0,validation,False,normal,24.0,21,0
1701532140.0,validation,True,collection,28.0,68,0
1701532200.0,validation,False,normal,13.0,22,0
1701532260.0,validation,False,normal,19.0,23,0
1701532320.0,validation,False,normal,19.0,1112,0
1701532380.0,validation,False,normal,19.0,31,0
1701532440.0,validation,False,normal,13.0,91,1
1701532500.0,validation,True,collection,27.0,1914,0
1701532560.0,validation,True,collection,22.0,7054,0
1701532620.0,validation,False,normal,18.0,2736,0
1701532680.0,validation,False,normal,12.0,22,0
1701532740.0,validation,False,normal,19.0,21,0
1701532800.0,validation,False,normal,19.0,21,0
1701532860.0,validation,False,normal,19.0,22,0
1701532920.0,validation,False,normal,15.0,33,0
1701532980.0,validation,False,normal,17.0,22,0
1701533040.0,validation,False,normal,28.0,16,0
1701533100.0,validation,False,normal,17.0,22,0
1701533160.0,validation,False,normal,21.0,23,0
1701533220.0,validation,False,normal,21.0,33,0
1701533280.0,validation,False,normal,19.0,22,0
1701533340.0,validation,False,normal,24.0,33,0
1701533400.0,validation,False,normal,22.0,22,0
1701533460.0,validation,False,normal,12.0,23,0
1701533520.0,validation,False,normal,13.0,33,0
1701533580.0,validation,False,normal,21.0,22,0
1701533640.0,validation,False,normal,17.0,23,0
1701533700.0,validation,False,normal,20.0,22,0
1701533760.0,validation,False,normal,22.0,23,0
1701533820.0,validation,False,normal,23.0,42,0
1701533880.0,validation,False,normal,22.0,22,0
1701533940.0,validation,False,normal,18.0,22,0
1701534000.0,validation,False,normal,18.0,23,0
1701534060.0,validation,False,normal,20.0,22,0
1701534120.0,validation,False,normal,16.0,26,0
1701534180.0,validation,False,normal,25.0,22,0
1701534240.0,validation,False,normal,25.0,32,0
1701534300.0,validation,False,normal,16.0,22,0
1701534360.0,validation,False,normal,21.0,22,0
1701534420.0,validation,False,normal,19.0,33,0
1701534480.0,validation,False,normal,24.0,22,0
1701534540.0,validation,False,normal,23.0,23,0
1701534600.0,validation,False,normal,30.0,31,0
1701534660.0,validation,False,normal,13.0,23,0
1701534720.0,validation,False,normal,32.0,33,0
1701534780.0,validation,False,normal,22.0,22,0
1701534840.0,validation,False,normal,25.0,23,0
1701534900.0,validation,False,normal,29.0,39,0
1701534960.0,validation,True,collection,20.0,8112,0
1701535020.0,validation,True,collection,29.0,14238,1
1701535080.0,validation,True,collection,35.0,21,0
1701535140.0,validation,False,normal,15.0,22,0
1701535200.0,validation,False,normal,19.0,23,0
1701535260.0,validation,False,normal,21.0,22,0
1701535320.0,validation,False,normal,25.0,26,0
1701535380.0,validation,False,normal,21.0,21,0
1701535440.0,validation,False,normal,16.0,22,0
1701535500.0,validation,False,normal,15.0,22,0
1701535560.0,validation,False,normal,28.0,22,0
1701535620.0,validation,False,normal,22.0,33,0
1701535680.0,validation,False,normal,22.0,23,0
1701535740.0,validation,False,normal,19.0,22,0
1701535800.0,validation,False,normal,18.0,33,0
1701535860.0,validation,False,normal,15.0,22,0
1701535920.0,validation,False,normal,20.0,33,0
1701535980.0,validation,False,normal,16.0,22,0
1701536040.0,validation,False,normal,27.0,23,0
1701536100.0,validation,False,normal,22.0,23,0
1701536160.0,validation,False,normal,21.0,22,0
1701536220.0,validation,False,normal,21.0,32,0
1701536280.0,validation,False,normal,20.0,21,0
1701536340.0,validation,False,normal,22.0,22,0
1701536400.0,validation,False,normal,24.0,22,0
1701536460.0,validation,False,normal,24.0,23,0
1701536520.0,validation,False,normal,18.0,33,0
1701536580.0,validation,False,normal,18.0,15,0
1701536640.0,validation,False,normal,19.0,23,0
1701536700.0,validation,False,normal,15.0,33,0
1701536760.0,validation,False,normal,22.0,23,0
1701536820.0,validation,False,normal,16.0,33,0
1701536880.0,validation,False,normal,28.0,22,0
1701536940.0,validation,False,normal,23.0,22,0
1701537000.0,validation,False,normal,17.0,27,0
1701537060.0,validation,False,normal,13.0,23,0
1701537120.0,validation,False,normal,20.0,33,0
1701537180.0,validation,False,normal,20.0,22,0
1701537240.0,validation,False,normal,22.0,23,0
1701537300.0,validation,False,normal,20.0,23,0
1701537360.0,validation,False,normal,33.0,22,0
1701537420.0,validation,False,normal,11.0,42,0
1701537480.0,validation,False,normal,19.0,22,0
1701537540.0,validation,False,normal,22.0,21,0
1701537600.0,validation,False,normal,24.0,33,0
1701537660.0,validation,False,normal,17.0,23,0
1701537720.0,validation,False,normal,22.0,33,0
1701537780.0,validation,False,normal,17.0,22,0
1701537840.0,validation,False,normal,17.0,23,0
1701537900.0,validation,False,normal,16.0,23,0
1701537960.0,validation,False,normal,16.0,22,0
1701538020.0,validation,True,collection,23.0,48,1
1701538080.0,validation,True,collection,27.0,22,0
1701538140.0,validation,False,normal,19.0,23,0
1701538200.0,validation,False,normal,23.0,32,0
1701538260.0,validation,False,normal,26.0,23,0
1701538320.0,validation,False,normal,24.0,37,0
1701538380.0,validation,False,normal,20.0,22,0
1701538440.0,validation,False,normal,21.0,23,0
1701538500.0,validation,False,normal,15.0,34,0
1701538560.0,validation,False,normal,16.0,23,0
1701538620.0,validation,False,normal,20.0,33,0
1701538680.0,validation,False,normal,19.0,22,0
1701538740.0,validation,False,normal,16.0,23,0
1701538800.0,validation,False,normal,23.0,23,0
1701538860.0,validation,False,normal,23.0,23,0
1701538920.0,validation,False,normal,19.0,33,0
1701538980.0,validation,False,normal,28.0,32,0
1701539040.0,validation,False,normal,27.0,23,0
1701539100.0,validation,False,normal,25.0,23,0
1701539160.0,validation,False,normal,19.0,23,0
1701539220.0,validation,False,normal,17.0,33,0
1701539280.0,validation,False,normal,28.0,22,0
1701539340.0,validation,False,normal,22.0,23,0
1701539400.0,validation,False,normal,28.0,34,0
1701539460.0,validation,False,normal,30.0,23,0
1701539520.0,validation,False,normal,17.0,33,0
1701539580.0,validation,False,normal,23.0,22,0
1701539640.0,validation,False,normal,22.0,23,0
1701539700.0,validation,False,normal,15.0,23,0
1701539760.0,validation,False,normal,17.0,23,0
1701539820.0,validation,False,normal,20.0,33,0
1701539880.0,validation,False,normal,14.0,349,0
1701539940.0,validation,False,normal,15.0,22,0
1701540000.0,validation,False,normal,15.0,15,0
1701540060.0,validation,False,normal,25.0,22,0
1701540120.0,validation,False,normal,24.0,33,0
1701540180.0,validation,False,normal,24.0,22,0
1701540240.0,validation,False,normal,22.0,22,0
1701540300.0,validation,False,normal,20.0,33,0
1701540360.0,validation,False,normal,23.0,22,0
1701540420.0,validation,False,normal,23.0,33,0
1701540480.0,validation,False,normal,20.0,22,0
1701540540.0,validation,False,normal,10.0,23,0
1701540600.0,validation,False,normal,21.0,23,0
1701540660.0,validation,False,normal,15.0,23,0
1701540720.0,validation,False,normal,22.0,33,0
1701540780.0,validation,False,normal,17.0,22,0
1701540840.0,validation,False,normal,19.0,23,0
1701540900.0,validation,False,normal,16.0,23,0
1701540960.0,validation,False,normal,22.0,23,0
1701541020.0,validation,False,normal,22.0,64,0
1701541080.0,validation,False,normal,25.0,22,0
1701541140.0,validation,False,normal,15.0,21,0
1701541200.0,validation,False,normal,21.0,33,0
1701541260.0,validation,False,normal,22.0,23,0
1701541320.0,validation,False,normal,25.0,33,0
1701541380.0,validation,False,normal,16.0,21,0
1701541440.0,validation,False,normal,24.0,16,0
1701541500.0,validation,False,normal,25.0,23,0
1701541560.0,validation,False,normal,18.0,23,0
1701541620.0,validation,False,normal,17.0,33,0
