timestamp,true_tactic,predicted_tactic,correct,confidence,uncertainty
1701585720.0,normal,normal,True,0.9978869551701379,0.0021130448298620763
1701585780.0,normal,normal,True,0.9999102866957601,8.971330423990231e-05
1701585840.0,normal,normal,True,0.9975058183561663,0.0024941816438337483
1701585900.0,normal,normal,True,0.9999975423719937,2.4576280063248745e-06
1701585960.0,normal,normal,True,0.999969887929922,3.011207007797001e-05
1701586020.0,normal,normal,True,0.9999713028685959,2.869713140407626e-05
1701586080.0,normal,normal,True,0.999999769250258,2.3074974198067366e-07
1701586140.0,normal,normal,True,0.9999990104450158,9.895549841765217e-07
1701586200.0,normal,normal,True,0.9999958815849429,4.118415057097202e-06
1701586260.0,normal,normal,True,0.9999968763107093,3.123689290673859e-06
1701586320.0,normal,normal,True,0.9999861727720076,1.3827227992369018e-05
1701586380.0,normal,normal,True,0.999954453908469,4.55460915309569e-05
1701586440.0,normal,normal,True,0.9999948539312034,5.146068796646475e-06
1701586500.0,normal,normal,True,0.9977331773811238,0.0022668226188762297
1701586560.0,normal,normal,True,0.9896323130466167,0.010367686953383304
1701586620.0,normal,normal,True,0.9999996582046631,3.4179533692224595e-07
1701586680.0,normal,normal,True,0.9999943105651561,5.689434843914043e-06
1701586740.0,normal,normal,True,0.9999976423483362,2.357651663786875e-06
1701586800.0,normal,normal,True,0.9999988010050177,1.1989949822988066e-06
1701586860.0,normal,normal,True,0.9992846984400442,0.0007153015599558055
1701586920.0,normal,normal,True,0.9985584743698646,0.0014415256301354429
1701586980.0,normal,normal,True,0.9999075587935402,9.244120645979237e-05
1701587040.0,normal,normal,True,0.9999638383727827,3.616162721731264e-05
1701587100.0,normal,normal,True,0.9938017599198049,0.006198240080195094
1701587160.0,normal,collection,False,0.5151931473752169,0.48480685262478307
1701587220.0,normal,normal,True,0.9986318192673719,0.0013681807326281215
1701587280.0,normal,normal,True,0.9999917307230091,8.269276990935381e-06
1701587340.0,normal,normal,True,0.9998178885578951,0.00018211144210489305
1701587400.0,normal,normal,True,0.9987640873702672,0.0012359126297327716
1701587460.0,normal,normal,True,0.9999998816755837,1.1832441626502543e-07
1701587520.0,normal,normal,True,0.9989168895899971,0.0010831104100028632
1701587580.0,normal,normal,True,0.9993378531155291,0.00066214688447086
1701587640.0,normal,normal,True,0.9999961071202697,3.892879730349463e-06
1701587700.0,normal,normal,True,0.9999081057386732,9.189426132683032e-05
1701587760.0,normal,normal,True,0.9913459483478594,0.008654051652140615
1701587820.0,normal,normal,True,0.9999593411798127,4.065882018733369e-05
1701587880.0,normal,normal,True,0.9999998415101854,1.584898146056446e-07
1701587940.0,normal,normal,True,0.9999875642941072,1.2435705892821503e-05
1701588000.0,normal,normal,True,0.9998275659890489,0.00017243401095112798
1701588060.0,normal,normal,True,0.9999998175102562,1.8248974376078309e-07
1701588120.0,normal,normal,True,0.9999999385087839,6.149121611898067e-08
1701588180.0,normal,normal,True,0.9999976466149825,2.3533850175283533e-06
1701588240.0,discovery,normal,False,0.9997917618768357,0.0002082381231642838
1701588300.0,discovery,normal,False,0.9933086537370759,0.006691346262924114
1701588360.0,discovery,normal,False,0.8036202704432146,0.1963797295567854
1701588420.0,normal,normal,True,0.9999983373473342,1.6626526657681495e-06
1701588480.0,normal,normal,True,0.9999776613682646,2.2338631735396852e-05
1701588540.0,normal,normal,True,0.9999925692994217,7.430700578292537e-06
1701588600.0,normal,normal,True,0.9999997837629307,2.1623706925044672e-07
1701588660.0,normal,normal,True,0.9999942740336489,5.7259663510667025e-06
1701588720.0,normal,normal,True,0.9998181242097135,0.00018187579028650092
1701588780.0,normal,normal,True,0.99998928789568,1.0712104320020899e-05
1701588840.0,normal,normal,True,0.9997486137465422,0.0002513862534577749
1701588900.0,normal,normal,True,0.9999533955233746,4.660447662541145e-05
1701588960.0,normal,normal,True,0.9999713625579155,2.863744208447816e-05
1701589020.0,normal,normal,True,0.9999978386898015,2.1613101984785388e-06
1701589080.0,normal,normal,True,0.9999999792598788,2.0740121176032744e-08
1701589140.0,normal,normal,True,0.9999999598952087,4.0104791265704876e-08
1701589200.0,normal,normal,True,0.9999667907960822,3.3209203917805574e-05
1701589260.0,normal,normal,True,0.9999584218100117,4.157818998828944e-05
1701589320.0,normal,normal,True,0.9999788284420936,2.117155790637426e-05
1701589380.0,normal,normal,True,0.9999658038165442,3.419618345579245e-05
1701589440.0,normal,normal,True,0.9999994478781256,5.521218744419798e-07
1701589500.0,normal,normal,True,0.9999974530931254,2.5469068746231116e-06
1701589560.0,normal,normal,True,0.9999969075851609,3.092414839089841e-06
1701589620.0,normal,normal,True,0.9997725205407553,0.00022747945924472823
1701589680.0,normal,normal,True,0.9997366711833217,0.0002633288166783432
1701589740.0,normal,normal,True,0.9993501697686024,0.0006498302313976412
1701589800.0,normal,normal,True,0.9992750028993961,0.0007249971006039191
1701589860.0,normal,normal,True,0.9999362546024116,6.374539758835507e-05
1701589920.0,normal,normal,True,0.9999702595502669,2.974044973313994e-05
1701589980.0,normal,normal,True,0.9998201664296285,0.0001798335703715459
1701590040.0,normal,normal,True,0.9970078919350019,0.002992108064998056
1701590100.0,normal,normal,True,0.9999959691913918,4.0308086082241346e-06
1701590160.0,normal,normal,True,0.9981086484990872,0.0018913515009127968
1701590220.0,normal,normal,True,0.9994729439196766,0.0005270560803234403
1701590280.0,normal,normal,True,0.99994241533449,5.758466550997987e-05
1701590340.0,normal,normal,True,0.9376496022994958,0.06235039770050421
1701590400.0,normal,normal,True,0.6819748793113679,0.3180251206886321
1701590460.0,normal,normal,True,0.9999677468212144,3.225317878563505e-05
1701590520.0,normal,normal,True,0.9999206862407424,7.931375925762651e-05
1701590580.0,normal,normal,True,0.9998514654563125,0.00014853454368746188
1701590640.0,normal,normal,True,0.9999580545792759,4.1945420724109894e-05
1701590700.0,normal,normal,True,0.9999990152540205,9.847459795375713e-07
1701590760.0,normal,normal,True,0.998589690810192,0.0014103091898080011
1701590820.0,normal,normal,True,0.9999999363070619,6.369293814589838e-08
1701590880.0,normal,normal,True,0.9999960762833012,3.923716698772672e-06
1701590940.0,normal,normal,True,0.999998387067958,1.6129320420388282e-06
1701591000.0,normal,normal,True,0.9999983551501473,1.644849852655561e-06
1701591060.0,normal,normal,True,0.9999886795892298,1.1320410770232492e-05
1701591120.0,normal,normal,True,0.9999996188789391,3.8112106093279863e-07
1701591180.0,normal,normal,True,0.9999950540834532,4.945916546761353e-06
1701591240.0,normal,normal,True,0.999999801754708,1.9824529196021956e-07
1701591300.0,normal,normal,True,0.9998802027432859,0.00011979725671407149
1701591360.0,normal,normal,True,0.9999820943835056,1.7905616494395815e-05
1701591420.0,normal,normal,True,0.9999962826363537,3.7173636463494475e-06
1701591480.0,persistence,normal,False,0.5501050915120193,0.44989490848798075
1701591540.0,persistence,normal,False,0.9964196457382106,0.0035803542617893758
1701591600.0,normal,normal,True,0.9998815024468405,0.00011849755315951338
1701591660.0,normal,normal,True,0.999998444949819,1.5550501809569184e-06
1701591720.0,normal,normal,True,0.999998415514232,1.584485768035826e-06
1701591780.0,normal,normal,True,0.9999879341020322,1.2065897967761252e-05
1701591840.0,normal,normal,True,0.9988105102414155,0.001189489758584461
1701591900.0,normal,normal,True,0.9955971699723154,0.004402830027684601
1701591960.0,normal,normal,True,0.9999733958866909,2.6604113309125488e-05
1701592020.0,normal,normal,True,0.9999967495678106,3.250432189405572e-06
1701592080.0,normal,normal,True,0.9999985428544546,1.4571455454470694e-06
1701592140.0,normal,normal,True,0.99999985250025,1.474997499695263e-07
1701592200.0,normal,normal,True,0.9997612455594771,0.00023875444052290362
1701592260.0,normal,normal,True,0.9999893329764583,1.0667023541688359e-05
1701592320.0,normal,normal,True,0.9999994646339492,5.353660508244928e-07
1701592380.0,normal,normal,True,0.8416996411263347,0.15830035887366534
1701592440.0,normal,normal,True,0.8147708265786888,0.18522917342131118
1701592500.0,normal,normal,True,0.9999953585851412,4.641414858785886e-06
1701592560.0,normal,normal,True,0.999903428810572,9.657118942796306e-05
1701592620.0,normal,normal,True,0.9999990539163359,9.460836640773351e-07
1701592680.0,normal,normal,True,0.9996928306735507,0.00030716932644925254
1701592740.0,normal,normal,True,0.977963871821296,0.02203612817870404
1701592800.0,normal,normal,True,0.9947652398736915,0.005234760126308524
1701592860.0,normal,normal,True,0.999954470519054,4.552948094604936e-05
1701592920.0,normal,normal,True,0.9698904536868409,0.030109546313159097
1701592980.0,normal,normal,True,0.9999985710193816,1.428980618389808e-06
1701593040.0,normal,collection,False,0.5114806089503809,0.48851939104961906
1701593100.0,normal,normal,True,0.9990252024332735,0.0009747975667264708
1701593160.0,normal,normal,True,0.9999842344740183,1.5765525981703554e-05
1701593220.0,normal,normal,True,0.9686314057224581,0.031368594277541906
1701593280.0,normal,normal,True,0.9959349402649879,0.004065059735012144
1701593340.0,normal,normal,True,0.9852205492114212,0.014779450788578785
1701593400.0,normal,normal,True,0.6801747749453709,0.31982522505462907
1701593460.0,normal,normal,True,0.9999968614838157,3.1385161842756304e-06
1701593520.0,normal,normal,True,0.9999858062098129,1.4193790187078115e-05
1701593580.0,normal,normal,True,0.9999999410915733,5.890842669220575e-08
1701593640.0,normal,normal,True,0.999999616406584,3.835934160312249e-07
1701593700.0,normal,normal,True,0.9999932049845822,6.7950154177820465e-06
1701593760.0,normal,normal,True,0.9991910669154295,0.0008089330845705289
1701593820.0,normal,normal,True,0.9999990206558756,9.793441243521883e-07
1701593880.0,normal,normal,True,0.9995911882249284,0.0004088117750715714
1701593940.0,normal,normal,True,0.999934105006358,6.589499364195728e-05
1701594000.0,normal,normal,True,0.9999516797263209,4.832027367906999e-05
1701594060.0,normal,normal,True,0.9999969217212396,3.0782787604488604e-06
1701594120.0,normal,normal,True,0.9995694807307467,0.0004305192692533044
1701594180.0,normal,normal,True,0.9999989468317529,1.0531682470560355e-06
1701594240.0,normal,normal,True,0.9999999166320176,8.336798240637933e-08
1701594300.0,normal,normal,True,0.9999958249946432,4.1750053567657375e-06
1701594360.0,normal,normal,True,0.9989050278080626,0.0010949721919374378
1701594420.0,normal,normal,True,0.9999669186791124,3.308132088764015e-05
1701594480.0,normal,normal,True,0.9999978430720528,2.156927947249976e-06
1701594540.0,normal,normal,True,0.9999828757353275,1.7124264672485623e-05
1701594600.0,normal,normal,True,0.9947195932251758,0.00528040677482422
1701594660.0,normal,normal,True,0.9999990273410192,9.726589808023434e-07
1701594720.0,normal,normal,True,0.9999988623933133,1.1376066867407886e-06
1701594780.0,normal,normal,True,0.9998960821793037,0.00010391782069629762
1701594840.0,normal,normal,True,0.9999597608542791,4.023914572093279e-05
1701594900.0,persistence,normal,False,0.9999996040064327,3.959935672703807e-07
1701594960.0,credential_access,normal,False,0.9999427751161442,5.722488385584423e-05
1701595020.0,credential_access,normal,False,0.9761246134499589,0.023875386550041067
1701595080.0,normal,normal,True,0.9919492861956698,0.0080507138043302
1701595140.0,normal,normal,True,0.9999997126819591,2.873180409146414e-07
1701595200.0,normal,normal,True,0.9999617991651701,3.820083482986014e-05
1701595260.0,normal,normal,True,0.9999953457386497,4.654261350323097e-06
1701595320.0,normal,normal,True,0.9997503880827193,0.0002496119172806788
1701595380.0,normal,normal,True,0.9986762486191314,0.0013237513808685986
1701595440.0,normal,normal,True,0.9999902507234679,9.749276532078355e-06
1701595500.0,normal,normal,True,0.9999650900656577,3.490993434229761e-05
1701595560.0,normal,normal,True,0.9998702369034572,0.00012976309654277873
1701595620.0,normal,normal,True,0.9998497410168087,0.00015025898319132036
1701595680.0,normal,normal,True,0.9999628108021386,3.718919786144248e-05
1701595740.0,normal,normal,True,0.9999989202790095,1.0797209905044625e-06
1701595800.0,normal,normal,True,0.9999660395981484,3.396040185155158e-05
1701595860.0,normal,normal,True,0.9972570614885767,0.002742938511423265
1701595920.0,normal,normal,True,0.9458227292227521,0.05417727077724788
1701595980.0,normal,normal,True,0.9999679761228418,3.2023877158171565e-05
1701596040.0,normal,normal,True,0.9999998253894099,1.7461059009793445e-07
1701596100.0,normal,normal,True,0.9998745533438574,0.00012544665614255823
1701596160.0,normal,normal,True,0.9996856684528934,0.0003143315471065833
1701596220.0,normal,normal,True,0.9999998832629046,1.1673709543469357e-07
1701596280.0,normal,normal,True,0.9999906464399518,9.353560048164233e-06
1701596340.0,normal,normal,True,0.9999796839212356,2.031607876440411e-05
1701596400.0,normal,normal,True,0.9944573894240819,0.005542610575918094
1701596460.0,normal,normal,True,0.9998767546842761,0.00012324531572394104
1701596520.0,normal,normal,True,0.999436993930942,0.0005630060690580141
1701596580.0,normal,normal,True,0.999999266801433,7.331985669711827e-07
1701596640.0,normal,normal,True,0.9999396750083611,6.032499163888261e-05
1701596700.0,normal,normal,True,0.9999977294182502,2.270581749841405e-06
1701596760.0,normal,normal,True,0.999998046802757,1.9531972430542055e-06
1701596820.0,normal,normal,True,0.9999984615077135,1.5384922864569717e-06
1701596880.0,normal,normal,True,0.9999986826561659,1.3173438341285149e-06
1701596940.0,normal,normal,True,0.9999990576916977,9.423083022763734e-07
1701597000.0,normal,normal,True,0.9998949639912958,0.00010503600870415131
1701597060.0,normal,normal,True,0.9999826617956847,1.7338204315264782e-05
1701597120.0,normal,normal,True,0.9999454023442633,5.459765573667674e-05
1701597180.0,normal,normal,True,0.999998106099822,1.8939001780182707e-06
1701597240.0,normal,normal,True,0.9999980704696224,1.9295303775868078e-06
1701597300.0,normal,normal,True,0.9999683452567765,3.1654743223530346e-05
1701597360.0,normal,normal,True,0.9999718427257165,2.8157274283513445e-05
1701597420.0,normal,normal,True,0.9999966607916101,3.339208389907533e-06
1701597480.0,normal,normal,True,0.9999938836089279,6.116391072064076e-06
1701597540.0,normal,normal,True,0.9999963525190309,3.6474809691489085e-06
1701597600.0,normal,normal,True,0.9999209086938501,7.909130614991433e-05
1701597660.0,normal,normal,True,0.9992344981135938,0.000765501886406228
1701597720.0,normal,normal,True,0.9999964817387413,3.5182612586615036e-06
1701597780.0,normal,normal,True,0.9999991039267535,8.960732464924348e-07
1701597840.0,normal,normal,True,0.9999994916634274,5.083365726132882e-07
1701597900.0,normal,normal,True,0.9999938087788905,6.191221109452805e-06
1701597960.0,normal,normal,True,0.9999992503301112,7.496698888331821e-07
1701598020.0,normal,normal,True,0.9999963619997357,3.6380002642610876e-06
1701598080.0,normal,normal,True,0.9999507646673661,4.923533263390123e-05
1701598140.0,normal,normal,True,0.9981090973824801,0.0018909026175198962
1701598200.0,normal,normal,True,0.9998604224937703,0.00013957750622972664
1701598260.0,normal,normal,True,0.9995265126003712,0.0004734873996288247
1701598320.0,normal,normal,True,0.9999471776056134,5.282239438664238e-05
1701598380.0,normal,normal,True,0.9999877891293352,1.2210870664830509e-05
1701598440.0,normal,normal,True,0.8349734532975771,0.1650265467024229
1701598500.0,normal,normal,True,0.9992385939226106,0.0007614060773893927
1701598560.0,normal,normal,True,0.9810293912123764,0.018970608787623577
1701598620.0,normal,normal,True,0.9999890751015721,1.092489842791089e-05
1701598680.0,normal,normal,True,0.9996194931856989,0.0003805068143011292
1701598740.0,normal,normal,True,0.9999911973260585,8.80267394154366e-06
1701598800.0,normal,normal,True,0.9999836236430477,1.6376356952285676e-05
1701598860.0,normal,normal,True,0.9998215130197932,0.00017848698020683784
1701598920.0,normal,collection,False,0.6122577835586503,0.38774221644134965
1701598980.0,normal,normal,True,0.9962752450467205,0.0037247549532795077
1701599040.0,normal,collection,False,0.591387424813796,0.408612575186204
1701599100.0,normal,normal,True,0.9999992479082044,7.52091795619414e-07
1701599160.0,normal,normal,True,0.8948721589579067,0.10512784104209327
1701599220.0,normal,normal,True,0.9999962304848109,3.769515189100403e-06
1701599280.0,normal,normal,True,0.9996273004867419,0.00037269951325813455
1701599340.0,credential_access,normal,False,0.9999996666100376,3.3338996241472074e-07
1701599400.0,command_and_control,normal,False,0.9028353755962367,0.09716462440376328
1701599460.0,command_and_control,normal,False,0.9988456547405498,0.0011543452594502401
1701599520.0,normal,normal,True,0.9987903305432891,0.0012096694567108601
1701599580.0,normal,normal,True,0.9999934964788563,6.5035211437303175e-06
1701599640.0,normal,normal,True,0.9944224830179406,0.005577516982059438
1701599700.0,normal,normal,True,0.9997855489687771,0.00021445103122286202
1701599760.0,normal,normal,True,0.9999994842621269,5.157378730746842e-07
1701599820.0,normal,normal,True,0.9999986079038222,1.3920961777769136e-06
1701599880.0,normal,normal,True,0.9999955136671743,4.4863328256816715e-06
1701599940.0,normal,normal,True,0.9999998062609055,1.9373909454500904e-07
1701600000.0,normal,normal,True,0.9999885770613869,1.142293861311483e-05
1701600060.0,normal,normal,True,0.9999966799453527,3.3200546473155512e-06
1701600120.0,normal,normal,True,0.9995437809724659,0.0004562190275341216
1701600180.0,normal,normal,True,0.9999973213047691,2.678695230851069e-06
1701600240.0,normal,normal,True,0.9999854600810932,1.4539918906764093e-05
1701600300.0,normal,normal,True,0.9999984956673645,1.504332635460237e-06
1701600360.0,normal,normal,True,0.9999905587069898,9.441293010170604e-06
1701600420.0,normal,normal,True,0.9999993139089274,6.860910726214087e-07
1701600480.0,normal,normal,True,0.9999945816938113,5.418306188720301e-06
1701600540.0,normal,normal,True,0.9999965059876709,3.4940123291304914e-06
1701600600.0,normal,normal,True,0.9814195165327922,0.018580483467207753
1701600660.0,normal,normal,True,0.9999979299380463,2.0700619537405984e-06
1701600720.0,normal,normal,True,0.9994490898007241,0.0005509101992758891
1701600780.0,normal,normal,True,0.9999789458658455,2.105413415454116e-05
1701600840.0,normal,normal,True,0.9999937491668798,6.250833120224897e-06
1701600900.0,normal,normal,True,0.9992568742494471,0.0007431257505529087
1701600960.0,normal,normal,True,0.9999304204334408,6.957956655917474e-05
1701601020.0,normal,normal,True,0.9876489936831173,0.012351006316882684
1701601080.0,normal,normal,True,0.8312841500195282,0.16871584998047184
1701601140.0,normal,normal,True,0.9999998888866063,1.1111339370817319e-07
1701601200.0,normal,normal,True,0.999999535962937,4.6403706299713576e-07
1701601260.0,normal,normal,True,0.9999694127341862,3.0587265813841746e-05
1701601320.0,normal,normal,True,0.8726525229770892,0.12734747702291083
1701601380.0,normal,collection,False,0.4431312872790028,0.5568687127209972
1701601440.0,normal,normal,True,0.9973202829898042,0.002679717010195759
1701601500.0,normal,normal,True,0.9999616522814063,3.834771859367869e-05
1701601560.0,normal,normal,True,0.9999328866562811,6.711334371889421e-05
1701601620.0,normal,normal,True,0.999972459890793,2.7540109207024877e-05
1701601680.0,normal,normal,True,0.9999845319535647,1.5468046435263005e-05
1701601740.0,normal,normal,True,0.9989553028303152,0.001044697169684805
1701601800.0,normal,normal,True,0.9999343274123695,6.567258763046091e-05
1701601860.0,normal,normal,True,0.9866849834816539,0.013315016518346101
1701601920.0,normal,normal,True,0.9986227448592945,0.0013772551407055245
1701601980.0,normal,normal,True,0.9997700985938154,0.0002299014061846183
1701602040.0,normal,normal,True,0.9999913211910583,8.67880894173112e-06
1701602100.0,normal,normal,True,0.9999981113000276,1.8886999724188058e-06
1701602160.0,normal,normal,True,0.9998752953808709,0.00012470461912905684
1701602220.0,normal,normal,True,0.9999986403020062,1.3596979937524623e-06
1701602280.0,normal,normal,True,0.9995062331204889,0.0004937668795110817
1701602340.0,normal,normal,True,0.9999981509801329,1.849019867106172e-06
1701602400.0,normal,normal,True,0.9992858407153503,0.0007141592846496847
1701602460.0,normal,normal,True,0.9998196709638737,0.00018032903612630324
1701602520.0,normal,normal,True,0.9992779494655671,0.0007220505344328609
1701602580.0,normal,normal,True,0.9999896611612575,1.0338838742462997e-05
1701602640.0,normal,normal,True,0.9991747112337003,0.0008252887662997255
1701602700.0,normal,normal,True,0.9999846805171543,1.5319482845721488e-05
1701602760.0,normal,normal,True,0.99999884765166,1.1523483399722423e-06
1701602820.0,normal,normal,True,0.9999993284840103,6.715159897030532e-07
1701602880.0,normal,normal,True,0.9999999400855426,5.991445739539358e-08
1701602940.0,normal,normal,True,0.9999960888489127,3.911151087332421e-06
1701603000.0,normal,normal,True,0.99996783060397,3.21693960300129e-05
1701603060.0,normal,normal,True,0.999993031462009,6.968537990981183e-06
1701603120.0,normal,normal,True,0.9999996214654584,3.785345416007502e-07
1701603180.0,normal,normal,True,0.9999986782495143,1.3217504857276907e-06
1701603240.0,normal,normal,True,0.9999105998435623,8.940015643765786e-05
1701603300.0,normal,normal,True,0.9999940910317839,5.908968216061794e-06
1701603360.0,normal,normal,True,0.9999383528836042,6.164711639577991e-05
1701603420.0,command_and_control,normal,False,0.9878544221194475,0.012145577880552483
1701603480.0,credential_access,normal,False,0.8110597637238808,0.18894023627611922
1701603540.0,normal,normal,True,0.9982404318547393,0.0017595681452606815
1701603600.0,normal,normal,True,0.9999397077772565,6.029222274350765e-05
1701603660.0,normal,normal,True,0.9841651610816192,0.015834838918380778
1701603720.0,normal,normal,True,0.993007441657432,0.006992558342567956
1701603780.0,normal,normal,True,0.9998393577643778,0.00016064223562217705
1701603840.0,normal,normal,True,0.9999856837563993,1.4316243600709377e-05
1701603900.0,normal,normal,True,0.9999986790479524,1.3209520476342718e-06
1701603960.0,normal,normal,True,0.9999848036649446,1.519633505542295e-05
1701604020.0,normal,normal,True,0.997056883535667,0.0029431164643329843
1701604080.0,normal,normal,True,0.9997578600496868,0.00024213995031319158
1701604140.0,normal,normal,True,0.9998845391279673,0.00011546087203273547
1701604200.0,normal,normal,True,0.9903198117154413,0.009680188284558744
1701604260.0,normal,normal,True,0.9823871898106408,0.01761281018935923
1701604320.0,normal,normal,True,0.9918522587700185,0.00814774122998152
1701604380.0,normal,normal,True,0.985684502628635,0.01431549737136495
1701604440.0,normal,normal,True,0.9993515775032805,0.0006484224967194807
1701604500.0,normal,normal,True,0.9994902382075321,0.0005097617924678666
1701604560.0,normal,normal,True,0.9999994327187315,5.672812685153517e-07
1701604620.0,normal,normal,True,0.9999745118442561,2.5488155743880192e-05
1701604680.0,normal,normal,True,0.9997828982850118,0.0002171017149882326
1701604740.0,normal,normal,True,0.9999300784550044,6.992154499563252e-05
1701604800.0,normal,normal,True,0.9999993506603679,6.493396320639278e-07
1701604860.0,normal,normal,True,0.9998521540446095,0.00014784595539052425
1701604920.0,normal,collection,False,0.4633460363814087,0.5366539636185913
1701604980.0,normal,normal,True,0.9999950578001172,4.94219988278477e-06
1701605040.0,normal,normal,True,0.9999883005967731,1.1699403226872462e-05
1701605100.0,normal,normal,True,0.9999962734801936,3.726519806401818e-06
1701605160.0,normal,normal,True,0.9999817138872842,1.828611271581515e-05
1701605220.0,normal,normal,True,0.9999931707379477,6.82926205231027e-06
1701605280.0,normal,normal,True,0.9999979654091871,2.0345908129382195e-06
1701605340.0,normal,normal,True,0.9997763866404177,0.00022361335958231976
1701605400.0,normal,normal,True,0.999991277001826,8.72299817400446e-06
1701605460.0,normal,normal,True,0.999991963155555,8.036844444947455e-06
1701605520.0,normal,normal,True,0.9999970151001717,2.984899828306631e-06
1701605580.0,normal,normal,True,0.9996779735514487,0.0003220264485512825
1701605640.0,normal,normal,True,0.9994132105565801,0.0005867894434199439
1701605700.0,normal,normal,True,0.9999816823347426,1.8317665257394644e-05
1701605760.0,normal,normal,True,0.9999596197553194,4.038024468056012e-05
1701605820.0,normal,normal,True,0.9999890725737998,1.092742620023568e-05
1701605880.0,normal,normal,True,0.9826052619915387,0.017394738008461252
1701605940.0,normal,normal,True,0.9999661047625052,3.3895237494752095e-05
1701606000.0,normal,normal,True,0.9999996992203696,3.0077963042440814e-07
1701606060.0,normal,normal,True,0.9869739543302296,0.013026045669770392
1701606120.0,normal,normal,True,0.9999984793829458,1.5206170541626207e-06
1701606180.0,normal,normal,True,0.9978993334069638,0.0021006665930362045
1701606240.0,normal,normal,True,0.9999585127302482,4.1487269751838696e-05
1701606300.0,normal,normal,True,0.9999992275873109,7.72412689142854e-07
1701606360.0,normal,normal,True,0.9999671166055684,3.288339443163757e-05
1701606420.0,normal,normal,True,0.9999953166105888,4.683389411175298e-06
1701606480.0,normal,normal,True,0.9998677438430441,0.00013225615695589
1701606540.0,normal,normal,True,0.999995299442178,4.700557821979423e-06
1701606600.0,normal,normal,True,0.9999935642899818,6.435710018237728e-06
1701606660.0,normal,normal,True,0.9999858676886287,1.413231137126214e-05
1701606720.0,normal,normal,True,0.9999986842648477,1.3157351522741223e-06
1701606780.0,normal,normal,True,0.9999935574784256,6.442521574445692e-06
1701606840.0,normal,normal,True,0.9999973576405404,2.6423594595703648e-06
1701606900.0,normal,normal,True,0.9999590426837525,4.095731624753629e-05
1701606960.0,normal,normal,True,0.969826897875866,0.030173102124134044
1701607020.0,normal,normal,True,0.9999749924885457,2.5007511454289144e-05
1701607080.0,normal,normal,True,0.6693635349379083,0.33063646506209166
1701607140.0,normal,normal,True,0.9997502794569357,0.00024972054306426905
1701607200.0,credential_access,normal,False,0.9967746694033894,0.003225330596610565
1701607260.0,credential_access,normal,False,0.9976924545622657,0.0023075454377342597
1701607320.0,credential_access,collection,False,0.7022469099885893,0.2977530900114107
1701607380.0,normal,collection,False,0.7433364748188216,0.2566635251811784
1701607440.0,normal,normal,True,0.9457649139477058,0.05423508605229421
1701607500.0,normal,normal,True,0.9999985035241187,1.4964758813240664e-06
1701607560.0,normal,normal,True,0.9999760984276345,2.3901572365536694e-05
1701607620.0,normal,normal,True,0.999895882406966,0.00010411759303396995
1701607680.0,normal,normal,True,0.9999977565423375,2.243457662531867e-06
1701607740.0,normal,normal,True,0.9999846374090756,1.5362590924383746e-05
1701607800.0,normal,normal,True,0.9998349656986729,0.00016503430132708274
1701607860.0,normal,normal,True,0.9999968933785388,3.106621461190784e-06
1701607920.0,normal,normal,True,0.9999988304641223,1.1695358776986353e-06
1701607980.0,normal,normal,True,0.9999985422403047,1.4577596952891625e-06
1701608040.0,normal,normal,True,0.9999966160411183,3.3839588816642063e-06
1701608100.0,normal,normal,True,0.9999971159046392,2.884095360755623e-06
1701608160.0,normal,normal,True,0.9999366359610817,6.33640389182677e-05
1701608220.0,normal,normal,True,0.9999198295274644,8.017047253561227e-05
1701608280.0,normal,normal,True,0.9999987179576152,1.2820423848092233e-06
1701608340.0,normal,normal,True,0.9998766273943899,0.00012337260561012808
1701608400.0,normal,normal,True,0.9999593703594778,4.062964052220508e-05
1701608460.0,normal,normal,True,0.9999987965399572,1.2034600428423303e-06
1701608520.0,normal,normal,True,0.999997855582758,2.1444172420004293e-06
1701608580.0,normal,normal,True,0.9985631017415273,0.0014368982584727075
1701608640.0,normal,normal,True,0.9999983399949457,1.6600050543047473e-06
1701608700.0,normal,normal,True,0.999855588970196,0.00014441102980400355
1701608760.0,normal,normal,True,0.999995862744288,4.137255712022281e-06
1701608820.0,normal,normal,True,0.9999764370039952,2.3562996004811154e-05
1701608880.0,normal,normal,True,0.9999570162836442,4.2983716355804447e-05
1701608940.0,normal,normal,True,0.9999925661972058,7.433802794221123e-06
1701609000.0,normal,normal,True,0.9999098424943127,9.015750568730496e-05
1701609060.0,normal,normal,True,0.999999529178926,4.7082107401674733e-07
1701609120.0,normal,normal,True,0.9999030466583416,9.695334165837899e-05
1701609180.0,normal,normal,True,0.9999998282801488,1.717198512274365e-07
1701609240.0,normal,normal,True,0.9999999232576807,7.674231927712327e-08
1701609300.0,normal,normal,True,0.9998284329973338,0.0001715670026661842
1701609360.0,normal,normal,True,0.9999978080161078,2.191983892174676e-06
1701609420.0,normal,normal,True,0.9999992824624085,7.175375914547644e-07
1701609480.0,normal,normal,True,0.9999812633198361,1.8736680163944364e-05
1701609540.0,normal,normal,True,0.9988216614956452,0.0011783385043547812
1701609600.0,normal,normal,True,0.9999947173340952,5.282665904826622e-06
1701609660.0,normal,normal,True,0.9999258120954779,7.418790452207169e-05
1701609720.0,normal,normal,True,0.9994509344451764,0.0005490655548235912
1701609780.0,normal,normal,True,0.9999986548457447,1.3451542553166718e-06
